category,id,prompt_en,type,prompt_length,class
Portrait,085,"The image should depict a real person, capturing a strikingly handsome man with a medium-parted bob hairstyle and jet black hair, dressed in a distinctive outfit. With a look of determination, he flies through space, surrounded by vibrant nebulae, as a holographic hammer appears beside him, all encompassed by an ethereal aura, rendered with realistic detail.",NP,middle,
Portrait,086,"A woman and her daughter savor breakfast surrounded by enticing aromas. A yellow sofa adorned with colorful stuffed animals enriches the living room, accented by a blue tablecloth and vibrant flowers. Capture this moment in a realistic photography style.",NP,middle,
Portrait,087,"Several women in professional recruitment attire handle teleappointments equipped with pin microphones, warmly engaging with callers through genuine smiles. The photograph captures real individuals to enhance authenticity.",NP,short,
Portrait,088,"A young woman stands smiling brightly, her eyes sparkling with joy, in a light blue sleeveless dress amid a scenic backdrop. She carries a picnic basket brimming with freshly baked bread, colorful fruits, and timeless novels, patiently waiting under a large, leafy tree for her date. Create a photograph with real people, please.",NP,middle,
Portrait,089,"Space station interior, striking man with skinhead haircut and glasses, sleek futuristic white and blue armor, gazing directly at the camera, natural light, gentle shadows, exquisitely realistic photograph.","T, P",short,
Portrait,090,"Tattooed model, elegant blouse, intricate jewelry, nose ring, elaborate earrings, long nails, dramatic pose, textured urban wall, light purple and amber tones, fluid lifelike style, real people.","T, P",short,
Portrait,091,"Realistic photo, woman's face, authentic skin texture, subtle color tones, light, emotional complexity, human connection, themes of time and existence, evocative storytelling, life's narrative.","T, P",short,
Portrait,092,"Young boy with courageous eyes, traditional mask, framed by vivid fireworks and balloons, dark backdrop, lifelike natural photographic style.","T, P",short,
Portrait,093,"Lifelike photograph, middle-aged man with short gray hair and round glasses, two striking women, corn-themed outfits with LED lights, corn leaves and kernels, expansive cornfield, surreal atmosphere.","T, P",short,
Portrait,094,"Woman with flowing hair, rose gold safety razor with complex handle, skin-hugging beige clothing, remarkable makeup, deep brown eyes, lifelike realistic style, standing sideways, gazing toward the camera.","T, P",short,
Portrait,095,"Create an image in a silvertone style, capturing an authentic McDonald's scene with a slightly frustrated worker. Depicted as a young man wearing a McDonald's uniform, he stands in the store extending his hand for a selfie. The background reveals a chaotic kitchen, with scattered food remnants on the floor. Ensure the depiction draws from real-life individuals, emphasizing realism and authenticity.",NP,long,
Portrait,096,"Capture a photograph in a realistic style of an elderly lady in a nostalgic mahjong den from 1960s Hong Kong, wearing six hair curlers as she observes the lively street scenes filled with bustling dim sum restaurants. Smoke from a cigarette drifts gently through the air, adding to the atmospheric charm.",NP,middle,
Portrait,097,"A lifelike male mannequin, meticulously crafted to resemble a traditional samurai, stands solemnly amid a hall of mirrors. The reflections capture the tranquil ambiance of a Zen monastery, producing a mesmerizing and intricate visual effect. The photo should be generated with an emphasis on realism, ensuring an authentic and natural depiction.",NP,middle,
Portrait,098,"The image should depict a real person, showcasing a model amidst an enchanting array of mushrooms, elegantly dressed in couture embellished with gemstones and jewels. Her look is completed with a magnificent mushroom hat, capturing a sense of realism and vibrant photography.",NP,middle,
Portrait,099,"A young woman with flowing brown locks stands opposite a man sporting glasses. Their hands extend toward each other amidst an industrial setting, where white curtains drape and steel beams span the ceiling. This photograph is to capture genuine individuals, portraying a scene rooted in authenticity.",NP,middle,
Portrait,100,"A female model, captured in realistic style, stands gracefully by a waterfall on Yangmingshan, wearing a sleek modern business suit and high heels. Rendered in vivid cool tones, her contemplative expression enhances her elegant posture.",NP,middle,
Portrait,101,"Create a highly realistic image of a middle-aged man with thinning hair, teary eyes, and round glasses, emanating energy from his hands against a surreal backdrop. The scene should be portrayed with vivid warm tones, capturing a lifelike essence intertwined with imaginative elements.",NP,middle,
Portrait,102,"A young boy dressed in an intricately patterned Hanfu stands confidently, feet apart and hands elegantly reaching to the right, with a gentle tilt of the body. Around him flit five vibrant and whimsical birds, each sporting uniquely colorful feathers. His head is adorned with deer antlers, adding a fantastical touch to the scene, all set against a pristine white background. The image captures the essence of real-life details and authentic human expression.",NP,long,
Portrait,103,"A stunning and graceful young girl kneels in a sailor uniform, featuring elaborate embroidery and a super mini skirt. She is surrounded by large glass marbles and numerous brightly colored soap bubbles. The scene exudes a vivid and cool aesthetic, capturing the essence of realism with lifelike detail and genuine emotion.",NP,middle,
Portrait,104,"Please generate an image capturing a moment in a stylish cafe, where two young women are enjoying coffee. Picture a beautifully crafted latte art and a blooming magnolia flower for a touch of elegance.",NP,middle,
Portrait,105,"A high school girl in a blue uniform kneels in distress on the sandy playground, encircled by vacant swings and a slide. The image captures a lifelike representation of real individuals.",NP,middle,
Portrait,106,"A woman relaxes at an outdoor tea table, savoring a cup of coffee or green tea. She is dressed in a short-sleeved floral dress in shades of pink and red, her black hair cascading gracefully. The table boasts a vintage teapot and cup set, adorned with intricate floral designs, infusing the scene with a touch of elegance. The vibrant backdrop features a pink wall and a towering, lush palm tree, creating a lively and colorful atmosphere. The image should be captured in a realistic style, portraying the setting and subject with vivid authenticity.",NP,long,
